economy,Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
TON,Tonga,6.32763551411156,8.2902831885033,10.3590607918507,11.6386219580734,10.9734053679554,8.66569221131756,6.14911606456572,5.84224874901382,10.4469875128222,1.42685972070539,3.53491239189831,6.27075302995688,1.14753853706054,0.775629322367448,2.51087633253703,-1.05399831971282,2.57815515245079,7.5170628355112,5.03209691984875
TGO,Togo,1.86260595463066,3.91959133653153,3.05981857535875,-0.930000884072223,0.393078681031676,6.78292893028311,2.2289777941403,0.945673271705163,8.6948281436391,3.71360592035804,1.44594517430865,3.56351472903955,2.57718174055852,1.82539475909161,0.190875076249778,2.5839052698704,1.28524660824512,-0.980289495517403,0.928170503538593
TLS,Timor-Leste,,,,7.16515891441838,3.23751394003323,1.11167400387197,3.93616259929866,10.3009020174895,9.0642362194894,0.669681185965451,6.76597680236482,13.4998402385771,11.8003096701543,10.9872344156475,0.848838206293416,0.646148614181263,-1.46984287886469,0.522976680384116,2.29424307036244
THA,Thailand,1.59196917460974,1.62690887314089,0.697308976625456,1.80434994635721,2.75914926231081,4.54036919634533,4.63747436011765,2.24154095286803,5.46848949649844,-0.845716092316723,3.24758842443727,3.80879058139634,3.01489950334988,2.18488618530682,1.89514181898783,-0.900424963291544,0.188149704448173,0.66563189313507,1.06389754183022
TZA,Tanzania,5.92396109637476,5.14746800222619,5.31783366118202,5.30356621509782,4.73580143949057,5.03457009267161,7.25097262082545,7.02551436974778,10.2783937621134,12.1422278742988,6.20015595647402,12.6909694699163,16.0010938506338,7.87072364573953,6.13161432988016,5.58816952959301,5.17476629301494,5.31871605228923,3.49445848856184
TJK,Tajikistan,,38.5918894488599,12.2499847845887,16.3034912049488,7.14196508692252,7.09193244083765,10.0108651886461,13.1491247062982,20.4705219109964,6.44823481066691,6.44531440780656,12.4315490430408,5.83116601031449,5.00964645344951,6.10442765129665,5.71455949649708,6.00458082322154,,
SYR,Syrian Arab Republic,-3.84615384615379,2.99999999999995,-0.130505282417403,5.79682944905843,4.43314136719838,7.24034939348534,10.0241105377571,3.90770950443607,15.7453252219709,2.92089711805365,4.39741383150069,4.75316388885632,36.7022953364139,,,,,,
CHE,Switzerland,1.55852919679006,0.989020329832555,0.64271150654328,0.638272930887213,0.802908730955216,1.17195420333701,1.05950928324804,0.732350603122241,2.42604117060162,-0.480481936423328,0.688238707220017,0.231349207650894,-0.692552018105236,-0.217323155115639,-0.0132025387515987,-1.14390867228178,-0.434618664285843,0.533787839825886,0.936335464113605
SWE,Sweden,0.899143734041743,2.40595834145435,2.15848213589263,1.92565534892387,0.373659828721796,0.453170852576176,1.36021468627688,2.21216883436735,3.43704910602875,-0.494460544378046,1.15798802715629,2.96115073822139,0.8883775069237,-0.0442929701486557,-0.17963849411465,-0.0467847449832651,0.984269244577978,1.79449904665596,1.95353530127029
SUR,Suriname,59.4016865450789,38.5862878872612,15.5273989185702,23.0022321778219,9.98632511974879,9.89800489561464,11.2813043273975,6.42627934470528,14.6671427437911,-0.133636646714849,6.94108221639997,17.7117796414557,5.00686319367281,1.9234360410831,3.38341272749479,6.89390359168242,55.4123879763194,21.9969430173304,
SDN,Sudan,7.12125897172304,1.9352957209532,22.2247241495905,6.48943208673345,9.65754628605949,8.50585075933105,7.19912990114709,14.7542770780085,14.2971224481435,11.2567587063008,12.9776663898014,18.0966171221351,35.5590574147027,36.5223449139153,36.9066427863594,16.9095706050979,17.7502538311959,32.3516260968437,63.2925073455883
VCT,St. Vincent and the Grenadines,0.167679637488285,0.900858485866485,1.85550399046653,0.205981708824229,2.96003946719292,3.73342916467019,2.7406751607067,7.23614701584804,10.0662418245849,0.421539125687228,0.747109026311466,3.18603111552464,2.59844414147086,0.805127804267965,0.193858560794042,-1.73361194953949,-0.149641647633301,2.15333648840511,2.32414485367923
MAF,St. Martin (French part),,,,,,,,,,,,,,,,,,,
LCA,St. Lucia,3.71078608713611,5.30722081028544,-0.255536626916552,1.0342537242623,1.46036814425241,3.89827370759478,2.39562082529165,2.82310373736928,5.54954769383938,-0.156936087168657,3.25034409180125,2.76940794144096,4.17763587102516,1.4685651103543,3.51695551369238,-0.983600952697014,-3.07821765676926,0.104262078958419,1.93561893150608
KNA,St. Kitts and Nevis,2.14885532743697,2.30344748349257,2.04109102620205,2.23543664374554,2.31455462238093,3.37781903988237,8.48748575845878,4.48088608614723,5.30029675072586,2.05793709041834,0.850878649795933,5.83516519570853,0.816089281562403,1.1069855400014,0.247865392364824,-2.30187563045606,-0.687037123294059,0.694916711613505,-1.03712214131567
LKA,Sri Lanka,6.17627591012044,14.1584557991201,9.5510316700725,6.31463787051173,7.57592582995856,11.6396860971118,10.0201836057035,15.8421114924843,22.5644955300126,3.46496322106073,6.21764889304619,6.7167684358854,7.54291373239436,6.90845034828443,3.17900228236063,3.76836783062094,3.95888846593072,7.70413767850603,2.13503773713198
ESP,Spain,3.43351563418762,3.58983413338114,3.0656568590222,3.03888839396654,3.03924881090927,3.36881409750382,3.51557576832125,2.78679745804947,4.07534335957341,-0.287813083535237,1.79986457728766,3.19610188833788,2.44612782366812,1.40858109183012,-0.151114837527181,-0.500365709903282,-0.202598000426425,1.95607633363964,1.67498136863794
SSD,South Sudan,,,,,,,,,,5.00627361534051,1.16962180301104,46.8521757193597,45.5258978371706,-0.0580909784225319,1.67429906295517,52.7663304192143,379.999585624026,187.851630279442,83.5015294921999
ZAF,South Africa,5.33895102929217,5.70190018305716,9.49471070324861,5.67941771099109,-0.692030271024119,2.0628461650463,3.24390776468061,6.17780683499413,10.0745755249181,7.21531413612565,4.08972989470472,4.99926696965254,5.72465791678303,5.78446909667191,6.12983770287145,4.54064227737914,6.57139642173959,5.18424664766131,4.51716522786587
SOM,Somalia,,,,,,,,,,,,,,,,,,,
SLB,Solomon Islands,7.88956186986721,6.92583732057424,10.9296341872692,8.26946349334404,6.98584202682568,7.33066341633299,11.2199870214146,7.66602013484803,17.3200651968774,7.09271716876284,1.0514816332104,7.34270706018,5.91200602491156,5.39136388587559,5.16590237925172,-0.574469286359543,0.512485626268801,0.488686760260984,3.46147484973745
SVN,Slovenia,8.91174418658764,8.37966587492205,7.48077770703756,5.54416421752898,3.59297594249513,2.45150132316474,2.45792444195864,3.65749563284104,5.64742380573934,0.83926224679384,1.80117022137136,1.80285171941907,2.5974138603901,1.76920085881896,0.199343826570849,-0.525552285820838,-0.0549995416704911,1.42910743319297,1.73860861988181
SVK,Slovak Republic,12.0357805974299,7.32962019115532,3.12714222984604,8.55414305406651,7.54850088183419,2.70908494588391,4.48333120449611,2.75672371638138,4.59817976325028,1.61510464058236,0.957018132975136,3.91928599146294,3.60610263522886,1.40047368963031,-0.0761653295419824,-0.325219777427739,-0.520010196278324,1.31194588223234,2.51403712883808
SXM,Sint Maarten (Dutch part),,,,,,,0.300601202404787,4.43245754245759,-0.417929020080811,5.957636887608,1.33857621672885,4.58475435650402,4.01518421081602,2.52864788538364,1.8867546627522,0.330027165141339,0.111682655737255,2.19201010963043,
SGP,Singapore,1.36162392448455,0.997197956155967,-0.391676866585079,0.507905300237539,1.66272719863073,0.425106276569101,0.962901778165128,2.10488003633213,6.62778177352127,0.596720257424972,2.82366134885609,5.2477933984048,4.57560270376522,2.35860415399836,1.02514803039394,-0.522618167075314,-0.53226873971629,0.576260310166371,0.438620118446782
SLE,Sierra Leone,,,,,,,,11.6499744518106,8.21112432289601,7.46901898540995,7.18566275668152,6.79138291952623,6.58776239392584,5.52412877994273,4.63931171409662,6.68943562498683,10.8860609413903,18.2215094003386,16.0295447693699
SYC,Seychelles,6.26876876876877,5.96962204168156,0.174999999999919,3.30255386407089,3.857303913674,0.90718771807392,-0.353465498693739,5.32060027285136,36.9647582875288,31.7544407744179,-2.40463875108223,2.5592677223095,7.11037062326402,4.33893848329104,1.38583454581264,4.0419441072562,-1.01548191697644,2.85679575568451,3.70291839111564
SRB,Serbia,71.1206287946541,95.0052258100007,19.4908321579689,9.87617889729578,11.0263627183464,16.1199806482826,11.7240229980834,6.3917064439141,12.410986775178,8.1169509223808,6.14255360247246,11.1373976342129,7.33038589596636,7.69426362896666,2.08244793880151,1.39235822000187,1.12231397417765,3.13106248590119,1.95984076293803
SEN,Senegal,0.731981981981545,2.97450083919572,2.33730187454302,-0.0519970242714566,0.514781781022991,1.71133325855505,2.11228583877112,5.85330428467685,7.34720236578405,-2.24802147855339,1.22868119673344,3.40322829786967,1.41822871177848,0.710245486695225,-1.09025507446894,0.135211933635241,0.837284942557418,1.31815314847782,0.46098564246427
SAU,Saudi Arabia,-1.12499477854773,-1.12094477457178,0.247186514299252,0.61219439512525,0.515506766998062,0.479230397826103,2.20902407871182,4.16782330119979,9.87024791275996,5.05722314693633,5.33941680637453,5.82621608838853,2.86626887489922,3.53252470694923,2.23629031536967,1.20607322150117,2.06884036053476,-0.838194579675057,2.45814158007533
STP,Sao Tome and Principe,12.2089456308977,9.22203707560889,10.128724672229,9.7924197493451,13.2858860871796,17.1522049354354,23.0770373451382,18.5485136325779,31.9901039492573,16.9574758025945,13.34005235378,14.3271667616801,10.6379353431629,8.10583270875467,6.99849943966418,5.25017086354882,5.43271095818786,5.69508878579428,7.85706431333533
SMR,San Marino,,,,,1.43083868527342,1.68548890528349,2.0952593561143,2.49894575725804,4.29320249287706,2.19959237046011,2.58541815582589,2.89979584300121,2.82733224222587,1.60439298078071,1.11296303373859,0.145686073241013,0.573948019801976,1.04597683468952,
WSM,Samoa,0.966782350024731,3.83828463867723,8.05031446540872,0.115830115830111,16.3131507905901,1.85676392572947,3.70008680555554,5.57706393219632,11.5659068384539,6.32495336235231,0.777007268777681,5.23541591478427,2.04901883521161,0.610085720905009,-0.406816088424881,0.724470134874833,1.30471869303168,1.74989677484723,4.19745888663745
RWA,Rwanda,3.89952980284716,3.34285506749407,1.99258542453994,7.44970014007364,12.2507102894392,9.01408918092335,8.88282654777925,9.08072205873161,15.4382138709255,12.9443978401711,-0.246128693436925,3.0801706924026,10.2710182318876,5.92426867984847,2.35449052820364,2.52850284192422,7.17434301982013,8.27953672260826,-0.311210160390642
RUS,Russian Federation,20.7987606558703,21.4770072117159,15.7887307914462,13.6632930228667,10.8886157326216,12.6853039507349,9.66865454789265,9.00729868861076,14.1107677840442,11.6473295764118,6.8493923025503,8.44046485932559,5.0747430079915,6.75371026220953,7.82341183865503,15.5344050528404,7.04244762954798,3.68332944412231,2.87829723647886
ROU,Romania,45.6665940440238,34.4770123493528,22.5398862605386,15.2734889936255,11.8743635936399,9.01491283343835,6.55851412276983,4.83732928313989,7.85080255714483,5.58742004264392,6.09141668601892,5.78925328815882,3.33492267693443,3.98471235548128,1.06830987684293,-0.594156437495137,-1.54479666813904,1.33902121104396,4.62548443137781
QAT,Qatar,1.65033522434232,1.4713343480468,0.239999999999965,2.26456504389471,6.79933665008281,8.81439532334679,11.8358096197431,13.7581625759964,15.0501451570333,-4.86327801622565,-2.42525675161712,1.13836623529203,2.3153485343166,3.22197756829288,3.34972085659527,1.81407723937759,2.67659170098193,0.394878914082996,0.255815382724374
PRI,Puerto Rico,,,,,,,,,,,,,,,,,,,
PRT,Portugal,2.85303039287156,4.36990330551795,3.60034658290911,3.21899090682897,2.365362040973,2.27716394887833,3.10766545871054,2.45396528138739,2.58850657657964,-0.83553002150417,1.40257289895371,3.65301100430729,2.77333854051579,0.27441666666668,-0.278153367467421,0.487938623904736,0.607397074641661,1.36861411643481,0.99371568346825
POL,Poland,9.90017538843062,5.40833545566151,1.90528215048054,0.682701375787657,3.38264681884694,2.18379872390258,1.28469394366409,2.45874312385397,4.1649719352477,3.79539242483406,2.58069370250546,4.23940149625935,3.56037151702788,0.99198260633235,0.0538213132400467,-0.874125874125849,-0.664767331434023,2.07593553673862,1.81295156542681
PHL,Philippines,3.97712503249282,5.3455019556714,2.72277227722767,2.28915662650606,4.82921083627794,6.51685393258435,5.48523206751051,2.90000000000002,8.26044703595726,4.21903052064627,3.7898363479759,4.71841704718416,3.02696391124798,2.58268766141797,3.5978234386421,0.674192536845387,1.25369880080986,2.85318772590939,5.30934661627714
PER,Peru,3.75733833344474,1.97709878502052,0.193135003853723,2.25937753363075,3.66247320092231,1.61630193862544,2.00225801248821,1.77998644680372,5.78587598206754,2.93623153596699,1.52832059732903,3.36931095333853,3.61121294940175,2.76789666081994,3.4119457980747,3.39809194746299,3.55717663556281,2.99490045809446,1.50915423024742
PRY,Paraguay,8.98215976750021,7.26806028584826,10.5102420856612,14.2367970499143,4.32326492967493,6.80738203116369,9.59130884635285,8.1287764350453,10.1545446607876,2.59194673430563,4.65116279069769,8.25396825396827,3.67591897974491,2.68385738718591,5.0288276745676,3.12900274473923,4.08682280577243,3.60247741348939,3.97561015740691
PNG,Papua New Guinea,15.5958933107535,9.2981733278397,11.7994470972606,14.7090779663557,2.15893131266947,1.78080439925828,2.3684623841683,0.911350455675219,10.7614182326827,6.91832532601222,6.01360893567859,4.44083401028976,4.53720508166969,4.96031746031744,5.22211720226844,5.99595778127105,6.67372881355933,5.42204568023833,4.37448921453166
PAN,Panama,1.49896111605775,0.307062436028713,1.00583090379042,0.391666666666668,0.474723078204383,2.85588324760956,2.45789346442094,4.16863300298888,8.75868317728783,2.40905304082197,3.49128872618805,5.87580243678762,5.69819959165999,4.0271599157105,2.62652699929154,0.137492058461537,0.739734025300028,0.875585918759888,0.761578359399943
PLW,Palau,,,-1.30123617436563,0.922874093605793,4.96407576747222,3.95146235220908,4.42981143370251,3.23875035826883,11.9655746807329,1.43813538308954,1.44219017355171,4.67469879518072,3.61418047882136,3.35481004221282,4.19174548581256,0.94904064369715,-1.04230533415084,1.41798819666923,2.10970464135021
PAK,Pakistan,4.36666451291681,3.14826144590616,3.29034472613156,2.91413470059477,7.44462469342738,9.0633273703042,7.92108440058788,7.59868441050775,20.2861210929554,13.6477650639761,12.938870563489,11.9160927116277,9.6823518605568,7.6921561189957,7.18938402847025,2.52932817254226,3.76511916356584,4.08537368032604,5.07805725868917
OMN,Oman,,-0.816666666666665,-0.279578822571303,0.231328682267088,0.624969062631406,1.90983553531864,3.54498591605032,5.83048418092712,12.3754091529911,3.46881023754896,3.25657959078624,4.04218867116396,2.94773495257207,1.04552838755363,1.02234314452965,0.0652901330286481,1.10920805807029,1.59716060337177,0.881302104009536
NOR,Norway,3.08550609131277,3.00419703998231,1.28672528415185,2.48782553461785,0.454498502220854,1.53213367609252,2.32934980757545,0.712589073634205,3.75393081761006,2.19738586853571,2.41890639481001,1.28495158809159,0.696864111498241,2.12048620353119,2.0417028670721,2.17113665389528,3.55000000000002,1.87510059552548,2.76483134528794
MNP,Northern Mariana Islands,,,,,,,,,,,,,,,,,,,
MKD,North Macedonia,6.60742291038535,5.19888525744053,2.31459794083216,0.855562122724249,-0.448650206552057,0.52551595071433,3.21362929606349,2.25175798305448,8.33189666968097,-0.739633963061138,1.50997522027615,3.90475422069738,3.31605566687646,2.78500056726115,-0.281705032928538,-0.299920475631447,-0.239290787684491,1.3516188967744,1.45831298507127
NGA,Nigeria,6.93329215565158,18.8736462093863,12.8765792031099,14.0317836131437,14.9980338183251,17.8634933661605,8.22522152017048,5.38800796858625,11.5810751748252,12.5549603893497,13.7202018444406,10.8400275418866,12.2177817351031,8.47582728502893,8.06248582444999,9.00938718326781,15.6753405526234,16.5235399802169,12.0947315505318
NER,Niger,2.90014973599111,4.00551428352676,2.62886597938136,-1.61440769175596,0.262543757292846,7.7974978178644,0.0404858299595059,0.0539592607581487,11.3051098827019,0.582906590801125,0.804073080882635,2.94238514013317,0.455089820359268,2.29723114955316,-0.930287259984461,-0.576090369833086,1.65388922387803,2.7963731887128,2.96760366004454
NIC,Nicaragua,7.06991352252514,5.98604186279517,3.75017465778469,5.30238773219938,8.47021063584074,9.59909986064426,9.1401996677772,11.1269347446119,19.8262031287428,3.68700160498801,5.45513425887415,8.0823879809911,7.19355053338952,7.135467852894,6.03596861798431,3.99737996694398,3.52317317628476,3.85067166284725,4.94723728039882
NZL,New Zealand,2.61523446246318,2.62581630392901,2.6770925771161,1.75357444759553,2.2902490284757,3.03702332617015,3.36540196171992,2.37614310290657,3.9589493731206,2.1156511055456,2.30202385958576,4.02790667392038,1.05991318445635,1.13442266445812,1.22750750597405,0.292704628136101,0.646240284454502,1.85078767452532,1.59829703801698
NCL,New Caledonia,,,,,,,,,,,,2.42899693753409,1.74967234600262,1.27761318992722,0.178851060785501,0.570508141048026,0.578317435521153,,
NLD,Netherlands,2.36052233801956,4.15584127195611,3.28753104712768,2.09199838997658,1.26364739183177,1.68813017869622,1.10150106517704,1.61385859802103,2.48650198289454,1.18977687021549,1.27530569556686,2.3410701775137,2.45554765291609,2.50689852657884,0.976035079699661,0.600248147278775,0.316666666666663,1.3814587140721,1.70349794744475
NPL,Nepal,2.47882020709133,2.6883037354563,3.02939948714895,5.70700931874738,2.84181131248977,6.83633265892876,6.92033580707588,2.26921924439076,9.9078300530648,11.0948237386987,9.32650410745393,9.22707546125953,9.45980980357129,9.04016311917647,8.36415469659556,7.86890895590905,8.79034332004629,3.62709610696609,4.0611633875107
NRU,Nauru,,,,,,,,,,,,0.300300300300307,-0.124750499001994,,,,,,
NAM,Namibia,,,,7.13615311458628,4.13663213144747,2.28194607024306,4.96116689298916,6.54788141101717,9.09464307192811,9.45172651521703,4.87491987643953,5.00559518081198,6.72199777334885,5.60092502290408,5.35016966859592,3.39401538410559,6.72858234593346,6.14579981111162,4.29159105337873
MMR,Myanmar,-0.109165514668512,21.1013053769229,57.0745112621703,36.5897175323924,4.53421374129695,9.36861814196702,19.9964873359215,35.0245970717698,26.7995371934022,1.47234311385647,7.71838195873614,5.02146014620726,1.46758322674678,5.64303883425513,4.95329918484382,9.45417189525996,6.92882525816124,4.57253655317505,6.87232865662918
MOZ,Mozambique,,,,,,6.42755278070085,13.2450879071,8.4894867549745,14.5028053002268,3.78861330914626,12.4255421735156,11.1666056127874,2.60245456956622,4.26135250941965,2.55974875844296,3.55075967356746,17.4180418197597,15.1132073899385,3.91133439990733
MAR,Morocco,1.89463456763465,0.619801875297958,2.79561966936937,1.16773367477591,1.49344403381773,0.982641660015965,3.28476166954809,2.04208512673349,3.71484311494066,0.971862998667619,0.99355740122642,0.906924909691796,1.28712240079215,1.88065466724083,0.442310053557078,1.55790711346266,1.63531114327061,0.754663249323633,1.8039167114189
MNE,Montenegro,,,,,,,2.92451258123646,4.34712215656114,8.75872769588797,3.46672373207794,0.65494657014848,3.45014311248693,4.14524724981109,2.20589268141181,-0.71051405171022,1.54869158222488,-0.27138502338526,2.38023599053136,2.61122378263797
MNG,Mongolia,11.5955387593327,6.27736020484005,0.917074687184283,5.12899499422415,8.24115449417619,12.7165674066053,5.09516661663158,9.6309630963096,27.9556650246306,7.61950593519411,10.0462065881651,8.41121495327101,14.3303348325837,10.4906567588242,12.253980812976,5.73568281938328,0.733272227314381,4.30143105302342,6.82424790145521
MCO,Monaco,,,,,,,,,,,,,,,,,,,
MDA,Moldova,31.2993015817784,9.76466285757641,5.30124390261597,11.7460792058233,12.5242768428228,11.9591837222126,12.7777557830351,12.3671668414302,12.783047261882,-0.0627185967109379,7.48385086350851,7.68725103356185,4.54633427355305,4.59787897363131,5.0887855462588,9.67624033101863,6.35930898037934,6.57022997455605,3.04505397337073
FSM,"Micronesia, Fed. Sts.",2.15851810619412,0.502497351294105,-0.111442426432966,0.126643348208918,2.27669698247305,4.25769978210942,4.6373700858563,3.30634278002699,8.42372566246186,6.39360257735202,3.31370963136216,5.08259403890365,5.01850353045626,1.75232737350739,0.650284891768603,-0.298115837381107,-1.03746806405332,0.689027978925107,1.79400375972253
MEX,Mexico,9.49156149435404,6.36773806235032,5.03072733151299,4.54690012118717,4.68840884843147,3.98805714597435,3.62946762439129,3.96684905458234,5.12498274575897,5.29735584228859,4.15672722680176,3.40737824605736,4.11150981070293,3.80639069747207,4.01861608078673,2.7206406496403,2.82170784747653,6.04145724018992,4.89935015356549
MUS,Mauritius,4.19928825622807,5.38934426229507,6.41933372221149,3.92105357558194,4.71037060105888,4.93717004981784,8.91350105650142,8.82729272393297,9.7322831714688,2.51609128145116,2.93236301369863,6.52249254869339,3.85216033315978,3.54329573934837,3.21769191994683,1.28654970760235,0.977675134719017,3.66699702675917,3.2160538314458
MRT,Mauritania,3.25406745833358,4.7148963468961,3.89570525758491,5.15190150769576,10.3676233473073,12.1256487185541,6.24103328142821,7.25410841304886,7.34663541249786,2.2209203238178,6.28354087427708,5.68631959575963,4.90242727217991,4.12910173783393,3.53436856147326,3.23770308329082,1.48600676958638,2.27503457252097,3.04891482875157
MHL,Marshall Islands,,,,,,,,,,,,,,,,,,,
MLT,Malta,2.36959287531812,2.92949244324101,2.1884904806055,1.303837774426,2.79082848067755,3.00796652450315,2.77378006481472,1.24921923797625,4.25862171897076,2.08432746082342,1.51563513618533,2.96298528192878,2.37582057760382,1.18028436366548,0.310306472181729,1.1005482637893,0.642702771527276,1.3643544815071,1.15782362451512
MLI,Mali,-0.677661659046742,5.18701191944063,5.03282275711195,-1.34672619047622,-3.09978128063954,6.3978829389788,1.54352596927583,1.41200201714577,9.17098813667678,2.46375188572298,1.10892690670188,2.95564395229391,5.32312847064058,-0.606736356351494,0.883814547137822,1.45069057605958,-1.79964707083376,1.75985742927153,0.299546507387888
MDV,Maldives,-1.1747568117595,0.672577370062483,4.1786723990478,-1.26065113450349,-1.68541212459462,1.30027500930999,2.73842131602098,6.79477353930163,12.0414583505108,4.53017659132794,6.14988536750176,11.2734146055937,10.8846956585631,3.80563000919428,2.12000175718133,0.953206658777659,0.502509413611577,2.81747338234507,-0.133373386117525
MYS,Malaysia,1.53474023697698,1.41678473206102,1.80787246281537,1.08967632577284,1.421271159374,2.97507092684453,3.6092356422439,2.02735317779565,5.44078221100772,0.583308405623704,1.62285235577031,3.17447092151309,1.66357102479204,2.10501231233614,3.14299050879107,2.10438980238344,2.09056659525745,3.8712011577424,0.884709160571244
MWI,Malawi,29.5814884631684,22.7,14.7446346101603,9.57679786919214,11.4298060822124,15.4103446604296,13.9742943548388,7.9522099086403,8.7126018660904,8.42204427696655,7.41159092883827,7.62282262848515,21.271265001378,27.2833333333333,23.7920649469687,21.8673475542553,21.7111132136499,11.543393918877,12.420178108921
